concurrent_users,cpu_utilization_percent,memory_utilization_percent,disk_io_operations,network_bandwidth_mbps,server_type,virtualization,database_queries_per_second,cache_hit_rate,server_age_months,operating_system,application_complexity,peak_hour_flag,background_processes,response_time_ms
37.0,39.08491781999156,52.197521747470894,7412.426137717963,562.3608292908627,File,Container,154.705454544307,68.04076152009247,51.51868956037333,Windows,Complex,1.0,385.0,233.02044329128037
982.0,78.9867678519897,70.86672057801847,2074.380921219777,653.0693459633624,Web,Container,480.4928327651392,67.72054472047509,14.718631783805742,Windows,Complex,0.0,139.0,433.0814099960051
2977.0,70.99153761549043,61.86364027703907,1754.3534664125712,78.92268112219632,Application,VM,473.2002342605944,55.20890613961569,26.13609747803918,Windows,Complex,1.0,68.0,821.3455018780201
3849.0,49.15824500548591,90.63024496046714,740.0734382317526,184.93187065298267,Web,Container,115.28138616495316,62.74440938353143,53.860283018946845,Windows,Complex,0.0,401.0,856.0979038986649
4503.0,66.97691344113417,97.98133479690458,1275.5668033869406,874.729429362058,Application,Physical,302.8043899810414,83.12898654304357,58.85566280064383,Windows,Moderate,0.0,448.0,889.0747220447387
1304.0,23.81392916251603,85.61031693239522,2441.6981271876016,179.54004350943168,Application,Physical,223.89158894928065,57.7039855921068,30.625876790782836,Windows,Moderate,0.0,133.0,573.630378953558
1473.0,37.03234332581442,50.786642747703056,124.03013266373586,971.207786709377,File,Container,354.6112433048477,59.63154699953618,6.537779683374668,Linux,Complex,0.0,228.0,360.8827594570385
1933.0,39.83326846883816,72.0768140020923,5210.290182764247,203.5983644066533,Database,Container,108.24016110637604,60.33642364336252,28.01356803759838,Linux,Moderate,0.0,213.0,491.3970980822433
4646.0,76.96164123190259,93.14489419562064,3155.4373269537577,24.488697605605505,Database,Container,87.49291624735436,76.20901664904213,55.27954303083179,Windows,Moderate,1.0,100.0,837.9218584064523
1431.0,41.15230830168575,45.868620290767474,1175.5704619884714,271.07515946724004,Database,Container,427.2006596461383,75.76754837168443,35.71597749588214,Windows,Simple,1.0,360.0,960.9816891986223
70.0,29.347996137869814,46.95214096520408,3174.3095591348606,70.6320034040161,Web,Physical,239.5605953991038,71.75705928971159,21.12692593358187,Unix,Simple,1.0,310.0,312.6046155985249
3911.0,84.29768991809172,77.70260802848573,1677.2426272393177,506.1458530626336,Database,Physical,32.33323068429035,95.41393044587522,36.20284889531396,Unix,Simple,1.0,158.0,326.98552932619583
4797.0,40.37124103971392,70.22234103566285,3127.8369105772167,742.0104646045821,Application,Container,137.36115715761002,66.02891643395085,9.723979532017331,Windows,Complex,0.0,151.0,486.0977301583124
3314.0,76.53177587420504,45.3105858524507,1093.6940293150485,335.25206794712227,Application,Container,123.94814330858236,66.21642611933065,50.09980622681184,Linux,Complex,0.0,285.0,671.8240677537743
1933.0,86.75536069538279,70.19671574305644,2203.176813083994,907.8264643041192,File,Container,250.5591464180842,72.83398726808187,29.80963891714186,Linux,Complex,0.0,70.0,984.0275462236764
1321.0,75.46678865212073,63.82945642769459,3552.514157545875,475.63469646628806,Web,Physical,209.9708661163286,86.49597898488327,17.71509165022414,Unix,Simple,0.0,138.0,499.8944732001929
3512.0,23.810436687943977,79.39606009023396,9054.30459217004,50.96627374496176,Web,VM,277.0752631500907,83.24584663673245,56.10963118892778,Linux,Simple,0.0,64.0,466.1905439751523
3565.0,39.051213353001415,59.02922547865412,1345.757514945483,45.47037088626168,Database,VM,330.63256776566834,92.94838166124356,5.232296946467583,Linux,Complex,1.0,351.0,146.0566141295398
2908.0,35.84789903811367,93.6862639680447,8305.972661298083,581.7149212372551,Application,VM,432.5214383270569,84.29838739177703,16.47518615802777,Unix,Simple,0.0,469.0,515.1805080057924
4420.0,86.22654550965242,73.13314210393938,1774.320285426674,249.01926425109704,Web,Physical,212.93675441387208,65.11548269724676,51.328802214502325,Unix,Moderate,1.0,276.0,631.9595886157963
1902.0,76.751822946348,60.57394041604124,5110.726587677345,543.2983402802615,File,Container,256.1259831983623,80.56789679682183,3.445838023438676,Unix,Simple,0.0,212.0,581.5435321296167
3899.0,20.468586042603008,41.20787254405265,6532.909772987842,584.6439924509107,Database,VM,105.69625158979052,78.75501135367506,31.791327349332704,Linux,Complex,0.0,84.0,381.501502047584
1246.0,72.18989718107173,59.812468608751566,922.9539008184536,470.99087661435067,Application,Container,159.20844620319852,52.13044253402974,5.646636892919004,Unix,Complex,0.0,157.0,885.0870136312949
3306.0,70.61073350455075,35.941434533004305,3396.315422084356,547.3209956745314,Web,Container,313.54308546352684,83.56924838723425,39.09275546024228,Windows,Moderate,0.0,393.0,554.7375675694284
3919.0,34.31532932999334,69.8961222472513,1133.8499329002814,187.66511763066893,Web,VM,304.91814727293763,66.24856285930133,8.146525832231719,Unix,Simple,0.0,468.0,667.6599099732887
1714.0,72.69068106646193,60.82640652288102,6795.996707915822,560.232993140058,Web,VM,254.74104168908752,64.21265872994529,11.155449237687668,Linux,Complex,1.0,370.0,560.5411279091858
2489.0,55.85417704907401,54.91218409879887,6615.395053714593,930.5961062928708,Web,Physical,446.6362198488998,70.36502552284067,47.51268361951335,Windows,Simple,0.0,130.0,739.4675433389723
1254.0,39.6072592016202,84.02209070611428,9921.40754020657,373.9547416193751,Web,VM,274.6408084255131,61.24522411992304,31.791327349332704,Windows,Moderate,1.0,124.0,965.9462720613426
4653.0,87.2151364651454,72.65442248315287,9516.479755617198,895.509415169353,Application,Container,56.67828177608581,63.73027064885778,55.07138724241904,Windows,Moderate,0.0,460.0,286.0635520885107
1740.0,65.32328650397871,64.86372168431419,5928.389278644905,852.4864438149569,Database,VM,487.8756037837557,51.59685511232877,19.943065375597534,Windows,Complex,0.0,269.0,118.79375400905784
559.0,36.23428202000251,76.628650363672,5999.244383760041,800.9528058515608,Application,Container,481.4462504457803,86.05960212856596,48.39594592206387,Unix,Moderate,1.0,122.0,617.6783182766376
641.0,85.64301439952557,80.4420530837689,2443.6202552503582,552.3825243599584,Web,Physical,231.63388144813464,90.71200756770295,45.66270505675505,Windows,Moderate,1.0,154.0,646.6687104033018
1161.0,27.207269196610863,50.4355170496217,5877.858694224472,338.4653356587784,Database,VM,161.29298860423566,70.06888871546957,36.77383051960139,Linux,Simple,0.0,348.0,173.56601454440576
1357.0,55.89409075471386,63.82945642769459,7526.7105354502755,16.862316605767482,File,Physical,409.1349493726258,54.130520334877644,26.749973445687665,Windows,Complex,0.0,151.0,185.45723216206443
494.0,20.44969711846375,88.05435076415549,8483.279528878289,805.6320081524424,Web,VM,237.3109490149837,63.15490633777599,34.469960118330654,Unix,Complex,0.0,269.0,556.246729119447
1174.0,92.23057212122568,69.71031885479698,5717.62509285213,993.8486787653308,Web,Physical,360.75670602555874,94.46727613808632,29.29808385378022,Windows,Simple,0.0,155.0,351.69436160894844
1265.0,83.21856138416862,60.43480292231504,9949.680123511163,727.7586525349066,Database,Physical,126.38279845332472,84.33665186599418,24.3665060888178,Windows,Moderate,0.0,280.0,664.7608736201702
2327.0,49.78215881926354,47.925176541702015,5110.726587677345,889.1596835435316,Database,Container,326.34995557630447,95.38584864190211,59.76756507432796,Linux,Complex,0.0,166.0,853.4369009446539
1531.0,21.998900936723217,72.88478757476054,9964.803939295589,305.86221930198326,Database,Physical,414.5451730142128,96.19967037367012,36.0179666439075,Windows,Complex,1.0,144.0,712.0452022219918
1794.0,35.75450534387405,94.9937643982042,4572.861898611642,146.90834563044444,Database,Physical,285.9727805457961,71.86497586589371,34.37866687497634,Linux,Moderate,0.0,203.0,545.0262610521447
4801.0,48.91432410555294,37.20928097967373,2901.228693846654,448.6826220166349,Web,VM,183.0132559021159,76.1910214784826,31.791327349332704,Linux,Moderate,0.0,414.0,377.7366244633235
4419.0,94.6356676168427,45.22477116079108,4121.949520275448,214.68925367196667,Database,Physical,193.99275000738075,75.76754837168443,42.13062964967108,Windows,Simple,0.0,367.0,512.8385681828534
3177.0,56.45246924276801,53.31515106060824,6065.4044792952245,872.9783973798101,Application,Physical,296.53497234776125,61.05868974018157,5.236733843633871,Unix,Complex,0.0,493.0,298.7541447462378
2047.0,57.62908132949697,46.09394822390824,2510.1049327957544,310.09485219665765,Database,Container,108.07565830542242,95.35440817607729,1.094866389980445,Windows,Simple,0.0,342.0,136.45683786224748
957.0,66.44897811740422,48.44562173822878,4373.728420697376,792.2328144933223,Web,VM,121.71499157420482,90.8936145375726,39.74657498390489,Linux,Simple,0.0,498.0,103.80998347208026
3933.0,90.19398303761544,93.40921701393182,692.365363738088,937.9034168893144,Web,VM,148.86365540034697,64.39360621922029,44.76135164085391,Linux,Simple,1.0,223.0,104.88567170837446
405.0,33.93071120087377,75.42962949193279,5343.4086171583895,990.2617844828152,Web,Physical,219.77903393740496,88.41054175165587,40.5211081665032,Linux,Moderate,1.0,113.0,152.4952302447567
4984.0,62.31135466988573,33.88016260428054,9062.780432950218,683.591859842108,Database,VM,256.1259831983623,83.82308100026363,13.767845226116032,Linux,Complex,1.0,251.0,491.3970980822433
757.0,38.23339572917428,75.1803800491278,6085.888959481623,110.1063260203602,Web,Physical,339.0150257467211,81.47372875006124,47.07321150767014,Unix,Complex,0.0,273.0,444.6558773413316
4086.0,54.542647172991735,47.77837853284412,4258.196896128129,826.4301048809705,Database,Container,265.2528348377973,55.52512117445232,23.407064102704886,Unix,Moderate,0.0,271.0,154.63268379166485
1932.0,49.59821275335823,93.97083177522396,1917.645125900072,669.6765770807076,File,Container,434.7314184104044,64.74797286306745,18.750130150389936,Linux,Complex,0.0,402.0,643.8830394717817
2001.0,88.96158212416358,43.82851380803015,9264.970409635662,450.1548742478194,Application,VM,200.5193693422889,78.53971365496139,8.963240274893174,Unix,Simple,1.0,412.0,454.17903783224864
3474.0,52.24701744384573,36.10526294112765,3046.4894876247045,440.563526561998,Database,Physical,263.5861427871592,56.918279516629084,51.31869531463517,Linux,Moderate,0.0,66.0,111.04318651288273
4119.0,65.10875451383419,87.61404487893952,7332.104742169046,799.4884321203485,File,Container,50.15576032770417,85.19826907550927,3.320997764847084,Unix,Simple,0.0,263.0,218.2916315592111
2318.0,47.25146320628346,46.09430874283529,8260.374232547085,553.7523520296725,Application,VM,186.59795420273312,57.87649841347181,35.544897552949976,Windows,Simple,0.0,302.0,491.3970980822433
3140.0,70.27177377103912,95.78824710699952,7494.736526931277,520.3763480752461,File,Container,39.72636892713319,60.79343727902989,48.25447527065614,Windows,Complex,1.0,169.0,485.8712185942308
275.0,85.19365258014575,44.4387798094314,6329.859093570244,842.9677357152386,Web,Container,175.0236209682535,59.54320079701354,9.409542055253134,Windows,Complex,1.0,165.0,371.1954553009717
3089.0,36.71035801914813,55.91296735537176,488.0777419597312,520.3763480752461,Web,VM,166.7658548850339,64.46533923622654,53.05697002686331,Windows,Moderate,0.0,469.0,106.44016435382775
919.0,46.94586192858734,85.05988432643618,1385.627700619323,296.6943976054769,Application,Container,332.85356295882974,77.74869442296634,12.774888627158616,Unix,Complex,0.0,414.0,745.042786145365
3688.0,57.62908132949697,42.65228173311637,5200.646801172919,830.579044607214,Web,Physical,171.49151825898852,54.50352364973568,54.11955325573485,Windows,Complex,0.0,214.0,308.8195284602948
1299.0,49.47471257774493,62.7508042015035,4600.37684106062,62.02829462416913,Application,Container,78.236897398972,75.77338121093821,31.791327349332704,Unix,Moderate,0.0,219.0,556.274321809969
654.0,82.43087303875083,72.45575959417201,6731.148527860501,78.34650662311226,File,Container,372.751204032445,67.1001760067429,12.505370815887307,Unix,Moderate,0.0,368.0,491.3970980822433
2534.0,93.0794149442552,91.33135825878176,5016.7709980329855,569.2948781452573,Web,Container,292.5353704148451,95.07353122772014,40.46767740937117,Linux,Simple,0.0,71.0,223.3996688718064
404.0,34.309881102503155,63.82945642769459,6590.636310590431,644.0877245773456,Web,VM,466.2302453551968,96.34656258571808,9.133737198013646,Linux,Moderate,0.0,58.0,366.1167289366936
2560.0,38.98635248131482,50.40195236421635,7497.06174646958,945.9853914249549,Application,VM,260.72583445180464,80.66243252167583,56.897091828303736,Unix,Moderate,1.0,475.0,902.603377397468
2214.0,58.22101200807003,85.8205464902008,1140.1602170884162,520.3763480752461,Database,Container,21.036042847915557,80.71641859295852,50.25873725055288,Windows,Simple,0.0,145.0,378.81443979414206
4686.0,65.56194154435833,73.9449444096559,2460.236221608515,575.640219986254,Web,Container,264.05720264772907,58.38162660434252,49.8054413948981,Linux,Moderate,0.0,148.0,862.2689964917212
1182.0,65.23989622248234,31.565772674273028,3868.0114144285353,829.3915690997559,File,Container,12.69629467941544,66.84876193261522,31.791327349332704,Linux,Moderate,0.0,269.0,185.83038793689047
2560.0,25.42246673349577,57.724468780712,8467.7753625579,363.2611407550421,Database,VM,324.61259187773845,52.71629656530349,18.447141204654045,Linux,Moderate,0.0,260.0,663.1221481571856
3719.0,68.79706733926214,93.07434892823213,6796.885743264988,435.7783691457888,Application,VM,102.33594813837816,71.93265745151251,25.858366180568765,Linux,Complex,0.0,405.0,538.1570869911461
1729.0,31.570254433097915,77.0934887896032,6374.886148690279,736.5331585622738,Database,VM,398.1582121601958,87.34880173908965,1.9897983098949252,Unix,Complex,0.0,316.0,373.9823217299785
3344.0,23.111649734271047,74.97123424278689,2638.6251349510094,104.78844680448807,Web,VM,277.0799860261068,90.6682936059565,42.30339668508657,Unix,Simple,0.0,189.0,714.3709837189296
1318.0,52.49406613588158,55.90142869184776,5867.516201999001,163.93051698765234,Database,VM,260.98192597410446,50.00495407809864,53.91980259233409,Windows,Simple,0.0,411.0,835.3824986423516
290.0,25.850457628311474,68.1456235403315,8792.090253128179,855.5068081646028,Web,Physical,274.76123975780035,84.36646548422071,30.33117669673025,Windows,Complex,0.0,245.0,892.5146256509174
1484.0,71.99259258151582,66.51858778347753,6451.118294329705,619.0336195184733,Database,Physical,447.16128024784,52.65222274064845,26.161061412879818,Linux,Complex,1.0,80.0,659.8552848658144
686.0,32.75768020988685,90.25417679431963,1257.1590326677974,76.23490442125028,Database,Container,370.97388650824297,58.687233583757845,24.245105963110976,Windows,Complex,0.0,423.0,493.0384176145391
1603.0,51.61650388302378,92.59626276192029,4165.961609586139,689.4485543656291,Web,Container,477.811916044132,75.99120146750319,51.82393956846085,Windows,Moderate,0.0,238.0,160.49241738916584
4830.0,60.89308857776865,70.18540087687924,995.670287423514,885.8828719492631,Application,Physical,424.84311869522287,87.96546610038928,26.26259778995164,Linux,Complex,0.0,207.0,451.4596724139464
2560.0,39.94991876438183,30.632412774095577,4048.77898835846,789.3127316116601,File,Physical,230.2388824233523,92.38535545008344,22.302962951516776,Windows,Simple,0.0,256.0,558.0715550319993
1795.0,47.96671918062511,66.74981777341702,1613.3425816124543,897.5570039728875,Web,Container,139.72558991745032,64.79584566506647,50.87233382395769,Windows,Complex,0.0,271.0,966.2218642887326
1423.0,41.56107908131656,65.15383257843416,5110.726587677345,292.4683571967608,Web,VM,236.15185441498755,74.32786438726221,32.20173401354445,Unix,Moderate,1.0,311.0,859.0681329037012
235.0,25.918249272876714,66.2032533240255,8653.569439913901,957.343355040854,Web,VM,66.85518394728837,87.71799569833024,47.994991037902686,Linux,Complex,0.0,269.0,491.3970980822433
794.0,60.11803181186115,61.91378835291717,2609.335292679891,55.12132500392646,Web,VM,16.990392920482726,64.74637259785908,58.74368440085992,Linux,Simple,0.0,496.0,43.588098332108174
1311.0,85.76939575451213,42.69427090978908,5110.726587677345,316.3412274374032,Web,Physical,466.145275609901,89.9042841086572,45.88656642110101,Linux,Simple,0.0,123.0,411.4097502825913
1373.0,59.57389750193015,79.60330991227136,5605.039043302029,328.3877526526762,Web,VM,50.97166699763673,78.40728209180924,11.62553809517233,Unix,Complex,1.0,395.0,602.3234217455315
3777.0,86.05030939354181,80.68730681641676,2311.064846694441,520.3763480752461,Web,Container,483.2390676888874,51.74529709803584,31.791327349332704,Linux,Complex,0.0,215.0,562.8030440511903
4411.0,47.85573020524681,52.699581900204166,9034.083668931124,520.3763480752461,Database,Container,157.64368436560883,57.0227956818487,58.46494311150715,Linux,Moderate,0.0,460.0,55.18098832403147
2859.0,78.8123289033053,61.824764798245226,1743.6602729833537,490.34533405361645,Web,Physical,146.1786244561649,57.64427505091572,43.12249603516855,Windows,Moderate,0.0,424.0,665.6455565840016
4567.0,24.60855121242216,84.38604482565214,4995.333353624358,823.0404230901888,Web,Physical,23.75511205386908,51.70356531074066,23.97645272278398,Linux,Moderate,0.0,380.0,113.15628175866978
1258.0,40.900881312494754,73.6054855971259,9282.61203966802,242.780758482078,Web,Container,412.34656168225,75.76754837168443,38.43432259490153,Unix,Complex,0.0,335.0,146.2508152167366
3134.0,71.45247536374373,82.42224152804798,1510.4277822272988,674.2457918614429,Web,Physical,476.3303376632225,54.11352059003158,20.982899400143843,Windows,Complex,0.0,151.0,98.70671132318326
3498.0,73.32711329130629,63.82945642769459,376.7051923772071,576.4556457611978,Web,Physical,258.1616739089533,90.82355482158358,57.85271508750655,Unix,Moderate,0.0,182.0,491.3970980822433
1856.0,65.11138737457034,79.64552353417498,3943.59894453146,660.4888799663094,File,Container,278.4989833915552,75.6830376037812,58.00554959508559,Linux,Moderate,1.0,387.0,450.6109678306193
2002.0,67.42575997974471,97.3362390806002,5988.220166775222,360.3785642434885,Application,Container,266.04521174779524,56.11373188928201,59.42887740969376,Unix,Simple,0.0,195.0,849.8349838912078
4314.0,73.17500126832076,40.886625029513766,5909.801355341196,555.2817045483437,File,Container,375.34334765204375,64.6918929176788,47.111221866533015,Windows,Moderate,0.0,198.0,956.4581701687756
1662.0,50.23138601738879,83.34184927603641,2008.253217240748,526.4075128777197,Web,VM,307.91997063575616,74.53735049771599,2.7865863853275434,Linux,Simple,0.0,453.0,447.24298311604986
711.0,66.98618901316013,31.446361205671103,5879.86222394313,104.66405242388372,Web,VM,265.1846178276611,62.61808497985413,3.536359417580495,Windows,Complex,0.0,411.0,933.3463085568228
4092.0,69.5909833998984,32.00599072209109,7935.869784706211,175.56100559021058,Database,Container,98.81822512056512,52.64065453157251,13.291764284789362,Unix,Complex,1.0,459.0,256.04602860851
3998.0,37.94807814464346,40.66725753674268,2738.406299421421,892.3527402621488,Database,VM,334.2233181329402,98.89081858355996,52.78596044006844,Unix,Complex,0.0,101.0,687.8023877482802
1514.0,35.70086220806478,68.87225457707464,448.4423037958726,449.0283593832093,Web,VM,256.1259831983623,81.72060894787823,39.8064218457275,Linux,Moderate,1.0,269.0,801.1888844287053
4173.0,66.6398386319143,42.40817741531038,9768.504369041955,470.3639634528183,File,VM,261.72459249070573,78.96849994239456,47.63630089842471,Linux,Complex,0.0,378.0,491.3970980822433
2094.0,52.57797455883867,72.03306053614904,5436.707289712532,337.7343149942308,Application,Physical,20.66492217994935,62.06507687619565,41.20391014656213,Windows,Moderate,1.0,414.0,516.5488431307755
914.0,86.76131609248507,89.08859542907446,2116.234067050633,931.6237413850796,Database,VM,139.44696924439063,88.027169214579,57.01923171393047,Windows,Complex,0.0,85.0,21.989196074284763
3727.0,46.67124763258299,34.82537093263339,6265.33331091379,723.7900170534556,Database,Container,322.1375210387538,98.2583044552558,27.55511392482475,Linux,Complex,0.0,214.0,232.03446254722985
3976.0,57.62908132949697,95.28114964536016,3059.3506640176874,90.63627740297343,Web,Container,246.04282257029317,98.20946700026742,55.680666983633486,Linux,Simple,1.0,246.0,106.29647724658275
2009.0,38.94696437190476,34.00651227360723,8679.346371677493,935.8769769940684,File,Physical,423.5308196062384,62.69048056992028,27.50952089556422,Windows,Moderate,1.0,213.0,609.7236233057953
4517.0,57.58393441308841,64.35054444906342,1315.2292013982462,360.4775797046401,Web,VM,430.5428914618274,61.84590025728248,19.444252966241816,Unix,Moderate,1.0,316.0,645.5095042852079
4030.0,44.55902501111281,61.71546775765111,9490.829152751694,619.1094911433436,Web,Physical,390.46422124876455,87.16673967696761,31.791327349332704,Linux,Complex,0.0,469.0,245.6021477195696
1262.0,62.05336041254055,58.74498080332228,5110.726587677345,435.87956305501626,Web,VM,175.92475105388252,60.277478108904326,29.840877029021133,Unix,Complex,0.0,159.0,572.4823449256365
3845.0,56.17876776084464,39.42384180023917,5968.034747310039,563.3732555295927,Web,Container,469.72237766794825,77.00321666505624,53.43428465825424,Linux,Complex,0.0,492.0,994.6422710572656
2794.0,34.12168942372604,36.50179327847408,4553.209755679616,330.65722931971953,File,VM,312.12453381066814,86.78394643697521,43.76127540733942,Windows,Moderate,0.0,52.0,519.1584230219866
3040.0,36.89595283167891,94.47505080862246,706.4467174148758,831.837558099805,File,Physical,427.6605780283764,93.49426956186096,16.199106837943134,Linux,Simple,0.0,414.0,775.1983983424939
3366.0,82.07407357295045,91.67595162654408,2452.16195965917,353.82883611934415,Web,VM,150.19058210605863,55.19566442120011,32.70900004162584,Linux,Complex,0.0,449.0,665.2808514920267
1001.0,78.36442623484703,88.79355216566816,3126.919346777452,520.3763480752461,File,Physical,342.1454077854399,52.19128355517501,17.40026845017112,Unix,Simple,1.0,235.0,108.8433862451828
2374.0,86.0711822321637,74.0662122430499,5110.726587677345,482.1439183410042,Web,Container,256.1259831983623,74.07681070608754,46.47720670000139,Unix,Complex,1.0,428.0,525.5739201320937
1671.0,57.34270804747315,70.21748349368838,4011.150208180164,53.53117136106641,File,VM,220.4414176211264,94.55723217163572,33.377781404919325,Linux,Simple,0.0,248.0,431.8262874882985
1106.0,26.03485402020903,37.44966205398381,3569.55354007216,520.3763480752461,File,Container,58.00472909452497,72.25554053695085,20.23241886879901,Unix,Moderate,0.0,468.0,721.5639448075268
4642.0,32.539405211793664,90.4953680933882,3466.0867814036587,716.1485442532638,Web,Physical,441.6243702534686,90.4449737204484,10.572500546536608,Windows,Simple,0.0,125.0,45.22879854547725
3599.0,61.4967188904052,63.82945642769459,4429.407170027251,518.8811461495111,Application,VM,11.047139548538532,83.81767777743116,40.23759757830461,Windows,Moderate,0.0,106.0,945.4236220923506
825.0,92.65145230241116,86.81944788101003,5110.726587677345,680.6629877733408,Database,Container,292.1392035824093,58.56735477454841,48.78258651975485,Unix,Simple,1.0,318.0,495.69536243593024
3882.0,85.15462919945739,76.38484614197151,6630.661131224974,189.11665555425043,Web,VM,418.4410699829794,81.34498933419812,34.4474888464742,Windows,Simple,0.0,116.0,719.4202410525753
2043.0,86.36468056817203,51.44646337106751,6721.245857488761,692.8809123361913,Application,Container,256.1259831983623,55.36291202649557,51.52172667039991,Windows,Simple,0.0,113.0,617.2012685477104
3886.0,90.99359892481928,78.09273993087851,8238.94004393752,308.8044493497383,Database,Container,221.7073233619789,64.40591343874692,37.85736058931092,Linux,Simple,0.0,102.0,782.2443263612653
2214.0,38.140561767991926,62.47371767847764,7814.836749586275,578.0085204982038,Database,Container,10.903466196975446,70.91200667147918,26.76720023861526,Windows,Simple,0.0,464.0,951.2250357697122
2450.0,38.30249992735837,52.40196866454971,5293.50456945006,813.1889789412608,File,Container,307.3645346723555,67.24924833777524,14.041742163819375,Linux,Simple,0.0,269.0,110.546066298936
2254.0,42.8761582437872,72.23776326949785,4057.2089371313423,339.13577605442345,File,Physical,402.9684119924394,76.27492879281613,31.41435504520616,Unix,Moderate,1.0,98.0,748.8656373033346
4848.0,65.42311811247731,90.66183257744812,5382.343354663079,874.452392658138,Web,Physical,245.94254891939704,56.17897265535114,23.75755671946841,Windows,Complex,0.0,129.0,28.99800570191828
1018.0,54.71354928353708,86.05043909577572,8029.175012553063,740.3155791137076,File,Physical,185.0725936947844,90.04313519100154,14.288015664119063,Linux,Moderate,1.0,414.0,289.05205255975466
3303.0,79.67739009574169,39.85663282258252,969.9500464831012,251.3529219377527,Database,Container,48.28770848941802,63.97789829685404,31.791327349332704,Windows,Complex,0.0,329.0,274.1642156933764
4245.0,41.62412539355327,31.54474245516601,567.1246051413699,710.3554556593941,File,Physical,458.0207604811967,87.44599904361462,59.831252016063104,Windows,Simple,0.0,141.0,189.9352083502992
2139.0,29.233712490340764,76.54938645166996,677.4785301332427,657.7047990631982,Web,VM,67.80491665955705,88.74531065474628,45.88474281428173,Linux,Simple,1.0,359.0,730.2011575625426
1486.0,80.42874987640904,40.45766157169038,1702.5346112924542,83.18556537811374,Application,Physical,286.77865113036074,55.95400527191802,35.60242096650226,Unix,Moderate,0.0,257.0,989.911931702944
1630.0,56.39877057586055,89.13385874655032,828.0289256823162,945.478649467962,Web,VM,375.9735177801195,78.97335237405183,43.379769184281685,Windows,Complex,1.0,341.0,847.376207583827
2592.0,80.72806182709574,76.71048277215525,8900.8451400569,458.81659463349325,Web,VM,276.9495731400002,74.67150909080286,6.364706428755528,Linux,Simple,0.0,480.0,488.1458508181504
2278.0,85.75710312985515,59.83448624700242,779.0302251977619,672.1817343883512,Web,Container,200.03967879515244,78.11670824826179,29.330507466327848,Linux,Complex,0.0,115.0,29.604847298198635
847.0,80.40556676799517,73.12640666900259,2615.322995201981,402.7956752949754,File,VM,447.41402011131527,71.69335869861874,31.791327349332704,Linux,Simple,0.0,205.0,620.7906021359789
4676.0,70.59314643572206,74.79759800429858,5110.726587677345,134.57365965464325,File,Container,278.58646616416274,87.9832028079692,56.14954308253216,Unix,Complex,0.0,443.0,476.0253911358702
2409.0,57.62908132949697,75.85064196122256,8971.14855658422,270.0057199360612,Application,VM,457.37244933580047,58.939668587242565,49.67472603471039,Unix,Complex,0.0,449.0,33.14671917524433
1324.0,20.968819641291603,58.4491430567774,6739.01162269337,454.2279362836056,Application,Physical,300.8408913174797,69.98848520483195,3.2651816343131057,Linux,Simple,0.0,291.0,638.5988340675809
4344.0,20.92052760697585,31.71793399769529,4695.079019317906,802.9978192071596,Database,Container,121.83525159470815,80.6867506472949,40.00840898647458,Windows,Simple,0.0,375.0,121.49080709701953
2215.0,54.43012917597032,65.1130716613331,4742.235427633796,497.8820603556029,Web,Physical,25.509149547150766,63.94892668844663,25.203264738146565,Linux,Simple,0.0,473.0,218.09233247021456
524.0,92.81851693925972,30.72517192369237,775.5370324808052,29.06986257312945,Database,VM,256.1259831983623,83.69594586331854,44.39990641545001,Unix,Moderate,1.0,419.0,625.1979447387452
978.0,75.3054826766779,90.9201555194339,5110.726587677345,138.90435307630815,Database,Physical,183.83749555193336,52.28565733245419,9.370472684862126,Unix,Complex,0.0,94.0,341.2156334593652
2393.0,82.33503321506609,45.8842492837695,2258.522447199917,296.9348427504294,Database,Physical,49.06653836470649,83.73544199057176,22.02424849420142,Linux,Moderate,0.0,457.0,764.2977779002942
1992.0,66.83699155648966,51.23870757505269,1269.104235499278,219.8111353096893,File,VM,300.0826636052784,56.00577273847469,8.159814832827301,Windows,Moderate,1.0,460.0,80.92594829097396
2083.0,24.75020561439203,69.63320915524774,2944.1313798273263,520.3763480752461,Application,Physical,118.58351786004782,95.4936284504902,14.347486762619186,Unix,Moderate,0.0,116.0,95.75521829180454
2813.0,84.34595431165712,55.02166890693431,3783.72637847598,431.2703201992606,Application,VM,465.9655827648429,69.78582148710022,2.4698548907164266,Linux,Simple,1.0,424.0,869.0771602888886
743.0,44.42641501256966,95.68444281501802,8877.615138490251,921.4099276415463,Web,VM,238.8331372594361,69.00937465005886,19.69540276994252,Linux,Simple,0.0,494.0,135.5499649422406
2841.0,70.06749947557452,71.68351997329694,301.9406599019477,904.7910950116868,Application,Physical,201.87930546110815,63.73777767252708,12.844498569764545,Unix,Complex,1.0,193.0,151.67900754219932
1212.0,20.92167203670903,73.19562013457787,8288.180165005046,338.61817116152787,Database,Container,460.11319245892656,58.23819126448072,46.37559995160532,Unix,Complex,0.0,129.0,871.7321155162064
4478.0,65.6712550671657,41.43510027295289,5187.016741030668,685.9051291786031,Application,Container,416.0238773322598,52.30288892269653,31.791327349332704,Unix,Simple,0.0,391.0,224.1616059483961
1619.0,25.51962142829664,63.82945642769459,5564.883472585623,341.0662176116688,Web,VM,68.5857931252759,50.51974386518759,32.76308858832808,Windows,Moderate,0.0,344.0,491.3970980822433
